5.8	0.52259	0.51524	0.51297	0.51084	0.50883	0.50692	0.50511	0.50336	0.50167	0.50003	0.49843	0.49685	0.49531	0.49381	0.49234	0.49091	0.48954	0.48822	0.48696	0.48578	0.48466	0.48362	0.48264	0.48173	0.48088	0.48008	0.47931	0.47855	0.4778	0.47704	0.47624	0.47538	0.47444	0.47342	0.47228	0.47101	0.4696	0.46803	0.46628	0.46435	0.46221	0.45985
5.9	0.52050	0.51373	0.51165	0.50968	0.50781	0.50604	0.50434	0.50271	0.50113	0.49961	0.49812	0.49667	0.49526	0.49388	0.49254	0.49125	0.49001	0.48882	0.48769	0.48662	0.48561	0.48467	0.48378	0.48295	0.48216	0.48141	0.48069	0.47997	0.47924	0.47849	0.4777	0.47685	0.47592	0.47489	0.47375	0.47249	0.47108	0.46952	0.46779	0.46588	0.46378	0.46148
6	0.51826	0.51211	0.51022	0.50842	0.5067	0.50507	0.50351	0.502	0.50056	0.49916	0.4978	0.49648	0.4952	0.49396	0.49276	0.4916	0.49049	0.48944	0.48843	0.48748	0.48659	0.48575	0.48496	0.48421	0.4835	0.48281	0.48213	0.48146	0.48076	0.48003	0.47926	0.47842	0.47749	0.47647	0.47534	0.47409	0.4727	0.47116	0.46946	0.46759	0.46555	0.46332
6.1	0.51591	0.5104	0.5087	0.50707	0.50552	0.50404	0.50262	0.50126	0.49994	0.49868	0.49746	0.49628	0.49513	0.49403	0.49298	0.49196	0.49099	0.49007	0.4892	0.48838	0.4876	0.48687	0.48618	0.48552	0.48489	0.48426	0.48364	0.48301	0.48235	0.48165	0.4809	0.48008	0.47917	0.47816	0.47705	0.47581	0.47445	0.47294	0.47128	0.46947	0.4675	0.46536
6.2	0.51349	0.50861	0.5071	0.50565	0.50427	0.50295	0.50168	0.50046	0.4993	0.49818	0.4971	0.49606	0.49507	0.49411	0.4932	0.49233	0.49151	0.49073	0.49	0.4893	0.48865	0.48803	0.48744	0.48688	0.48633	0.48578	0.48522	0.48463	0.48402	0.48335	0.48263	0.48183	0.48094	0.47996	0.47886	0.47765	0.47632	0.47485	0.47325	0.47151	0.46962	0.46758
6.3	0.51102	0.50676	0.50544	0.50418	0.50297	0.50181	0.5007	0.49964	0.49862	0.49765	0.49672	0.49583	0.49499	0.49419	0.49343	0.49271	0.49204	0.4914	0.49081	0.49025	0.48973	0.48923	0.48875	0.48829	0.48782	0.48735	0.48685	0.48633	0.48575	0.48513	0.48444	0.48366	0.4828	0.48185	0.48078	0.4796	0.47831	0.47689	0.47535	0.47368	0.47188	0.46996
6.4	0.50850	0.50486	0.50374	0.50266	0.50162	0.50062	0.49968	0.49877	0.49791	0.49709	0.49632	0.49558	0.4949	0.49425	0.49365	0.49309	0.49257	0.49209	0.49164	0.49123	0.49084	0.49047	0.4901	0.48974	0.48937	0.48897	0.48855	0.48808	0.48756	0.48698	0.48632	0.48559	0.48476	0.48383	0.48279	0.48165	0.4804	0.47904	0.47756	0.47597	0.47427	0.47246
6.5	0.50596	0.50293	0.50199	0.50109	0.50023	0.4994	0.49862	0.49787	0.49717	0.49651	0.49589	0.49532	0.49479	0.49431	0.49387	0.49347	0.49311	0.49279	0.4925	0.49223	0.49198	0.49174	0.49149	0.49124	0.49096	0.49066	0.49031	0.48991	0.48944	0.48891	0.48829	0.48759	0.48679	0.4859	0.4849	0.4838	0.4826	0.48129	0.47988	0.47837	0.47677	0.47507
6.6	0.50340	0.50097	0.50022	0.49949	0.4988	0.49814	0.49752	0.49694	0.49639	0.49589	0.49544	0.49503	0.49467	0.49435	0.49408	0.49385	0.49366	0.4935	0.49336	0.49325	0.49315	0.49304	0.49292	0.49279	0.49261	0.4924	0.49213	0.4918	0.49139	0.49091	0.49034	0.48968	0.48892	0.48806	0.48711	0.48605	0.48489	0.48364	0.4823	0.48087	0.47936	0.47777
6.7	0.50083	0.49898	0.49841	0.49787	0.49735	0.49685	0.49639	0.49597	0.49559	0.49525	0.49496	0.49471	0.49452	0.49437	0.49427	0.49421	0.49419	0.49421	0.49424	0.49429	0.49434	0.49438	0.49439	0.49438	0.49432	0.4942	0.49402	0.49376	0.49342	0.49299	0.49247	0.49185	0.49114	0.49032	0.4894	0.48839	0.48728	0.48608	0.4848	0.48345	0.48202	0.48054
6.8	0.49826	0.49698	0.49659	0.49621	0.49586	0.49553	0.49523	0.49496	0.49474	0.49456	0.49443	0.49436	0.49433	0.49436	0.49444	0.49456	0.49472	0.49491	0.49512	0.49534	0.49555	0.49574	0.4959	0.49602	0.49608	0.49607	0.49598	0.4958	0.49553	0.49516	0.49469	0.49412	0.49345	0.49267	0.49179	0.49081	0.48975	0.4886	0.48738	0.48609	0.48474	0.48336
6.9	0.49569	0.49497	0.49475	0.49454	0.49434	0.49417	0.49403	0.49392	0.49385	0.49383	0.49387	0.49396	0.49411	0.49431	0.49457	0.49488	0.49523	0.4956	0.496	0.4964	0.49679	0.49715	0.49746	0.49772	0.49791	0.49801	0.49802	0.49793	0.49773	0.49743	0.49701	0.49649	0.49585	0.49511	0.49427	0.49333	0.4923	0.49119	0.49002	0.48878	0.48751	0.48621
7.0773	0.49313	0.49295	0.49289	0.49284	0.49281	0.49279	0.49279	0.49283	0.49292	0.49305	0.49325	0.4935	0.49383	0.49421	0.49466	0.49516	0.49571	0.49628	0.49688	0.49747	0.49805	0.49859	0.49908	0.49949	0.49982	0.50004	0.50016	0.50016	0.50004	0.49981	0.49945	0.49897	0.49837	0.49766	0.49684	0.49593	0.49492	0.49385	0.49271	0.49152	0.49031	0.48907
